# exceed_fraction	latency_ns
1.0	40
0.9689500062613694	40
0.9388641146339078	40
0.9097123897531001	40
0.8814658257473117	40
0.8540963173770408	40
0.8275766320702963	40
0.8018803828262766	40
0.77698200196039	40
0.7528567156644913	40
0.7294805193570228	40
0.7068301537985343	40
0.6848830819488146	40
0.6636174665426099	40
0.643012148361616	40
0.6230466251811244	40
0.6037010313703756	40
0.5849561181263206	40
0.5667932343211247	40
0.5491943079443556	40
0.5321418281213919	40
0.5156188276901592	40
0.49960886631885976	40
0.4840960141478948	40
0.46906483593970666	40
0.454500375720767	40
0.44038814190043196	40
0.4267140928518564	40
0.41346462294062086	40
0.4006265489871693	40
0.38818709714958854	40
0.37613389021367666	40
0.3644549352776552	40
0.35313861181927103	40
0.342173660133414	40
0.3315491701287472	40
0.3212545704722014	41
0.31127961807053306	41
0.3016143878784797	41
0.292249263023372	41
0.28317492523637694	41
0.27438234558085023	50
0.2658627754685741	50
0.2576077379549399	50
0.24960901930441626	50
0.24185866081790838	50
0.23434895091387878	50
0.22707241745534817	50
0.22002182031514395	50
0.2131901441719966	50
0.2065705915303184	50
0.20015657595671676	50
0.19394171552651499	50
0.1879198264737574	50
0.18208491703838273	50
0.17643118150444184	50
0.17095299442342976	50
0.1656449050169821	50
0.1605016317533688	50
0.15551805709238667	50
0.15068922239342408	50
0.14601032298162914	50
0.14147670336727416	50
0.13708385261355818	50
0.13282739984823985	50
0.1287031099146334	50
0.12470687915764178	50
0.12083473134063283	50
0.11708281368909709	50
0.11344739305714936	50
0.10992485221306093	50
0.10651168624012548	50
0.10320449904927861	50
0.1	50
0.09689500062613693	50
0.09388641146339076	50
0.09097123897531002	50
0.08814658257473117	50
0.08540963173770408	50
0.08275766320702961	50
0.08018803828262767	50
0.07769820019603901	50
0.07528567156644912	50
0.07294805193570227	50
0.07068301537985344	50
0.06848830819488146	50
0.06636174665426098	50
0.06430121483616158	50
0.06230466251811245	50
0.06037010313703756	50
0.058495611812632055	50
0.05667932343211246	50
0.05491943079443557	50
0.05321418281213919	50
0.05156188276901592	50
0.04996088663188596	50
0.04840960141478949	50
0.04690648359397067	50
0.0454500375720767	50
0.044038814190043185	50
0.042671409285185646	50
0.04134646229406208	50
0.04006265489871692	50
0.03881870971495884	50
0.03761338902136767	50
0.03644549352776552	50
0.0353138611819271	50
0.03421736601334139	50
0.03315491701287472	50
0.03212545704722014	51
0.031127961807053305	51
0.030161438787847966	51
0.02922492630233721	51
0.028317492523637695	51
0.02743823455808502	51
0.0265862775468574	51
0.025760773795493998	51
0.024960901930441627	51
0.02418586608179084	51
0.023434895091387874	51
0.022707241745534824	51
0.022002182031514394	51
0.02131901441719966	51
0.020657059153031832	51
0.02001565759567168	51
0.0193941715526515	51
0.018791982647375742	51
0.01820849170383827	51
0.01764311815044419	51
0.017095299442342976	51
0.016564490501698212	51
0.016050163175336873	51
0.015551805709238671	51
0.015068922239342409	51
0.014601032298162914	51
0.014147670336727411	51
0.01370838526135582	51
0.013282739984823986	51
0.012870310991463341	51
0.012470687915764176	51
0.012083473134063286	51
0.01170828136890971	51
0.011344739305714936	51
0.01099248522130609	51
0.01065116862401255	51
0.010320449904927862	51
0.010000000000000002	51
0.009689500062613694	51
0.009388641146339076	51
0.009097123897530998	51
0.008814658257473112	51
0.008540963173770412	51
0.008275766320702965	51
0.008018803828262767	51
0.0077698200196039	51
0.007528567156644912	51
0.007294805193570227	51
0.007068301537985341	51
0.0068488308194881425	51
0.006636174665426101	60
0.0064301214836161615	60
0.006230466251811245	60
0.006037010313703756	60
0.0058495611812632055	60
0.0056679323432112455	60
0.005491943079443554	60
0.0053214182812139155	60
0.0051561882769015945	60
0.004996088663188599	60
0.004840960141478949	60
0.004690648359397067	60
0.0045450037572076695	60
0.004403881419004318	61
0.004267140928518562	61
0.004134646229406206	70
0.004006265489871695	70
0.0038818709714958863	70
0.0037613389021367667	70
0.0036445493527765523	70
0.0035313861181927096	70
0.0034217366013341386	70
0.00331549170128747	70
0.0032125457047220123	70
0.0031127961807053323	70
0.003016143878784798	70
0.0029224926302337207	70
0.0028317492523637694	70
0.0027438234558085023	70
0.0026586277546857403	71
0.0025760773795493984	71
0.0024960901930441612	80
0.002418586608179085	80
0.0023434895091387887	80
0.0022707241745534824	80
0.0022002182031514396	80
0.002131901441719966	80
0.0020657059153031832	80
0.0020015657595671673	80
0.001939417155265149	80
0.001879198264737575	80
0.0018208491703838277	80
0.001764311815044419	81
0.0017095299442342977	81
0.001656449050169821	90
0.0016050163175336874	90
0.0015551805709238663	91
0.0015068922239342402	100
0.0014601032298162922	110
0.0014147670336727418	110
0.001370838526135582	110
0.0013282739984823986	110
0.0012870310991463343	111
0.0012470687915764175	120
0.001208347313406328	121
0.0011708281368909704	130
0.0011344739305714942	130
0.0010992485221306095	131
0.001065116862401255	140
0.0010320449904927863	141
0.001	160
0.0009689500062613694	170
0.0009388641146339076	190
0.0009097123897530997	191
0.0008814658257473112	200
0.0008540963173770411	200
0.0008275766320702965	201
0.0008018803828262767	201
0.00077698200196039	210
0.0007528567156644912	210
0.0007294805193570227	210
0.0007068301537985341	211
0.0006848830819488142	211
0.0006636174665426101	211
0.0006430121483616162	220
0.0006230466251811245	220
0.0006037010313703756	220
0.0005849561181263205	220
0.0005667932343211246	220
0.0005491943079443555	220
0.0005321418281213915	220
0.0005156188276901594	220
0.0004996088663188599	220
0.00048409601414789487	220
0.00046906483593970666	220
0.00045450037572076693	221
0.00044038814190043183	221
0.0004267140928518562	221
0.00041346462294062063	221
0.0004006265489871695	221
0.00038818709714958863	221
0.0003761338902136767	221
0.00036445493527765524	221
0.000353138611819271	221
0.0003421736601334139	221
0.000331549170128747	230
0.00032125457047220125	230
0.0003112796180705332	230
0.0003016143878784798	230
0.0002922492630233721	230
0.00028317492523637696	230
0.0002743823455808502	230
0.000265862775468574	230
0.0002576077379549398	231
0.0002496090193044161	231
0.00024185866081790852	231
0.00023434895091387886	231
0.00022707241745534824	231
0.00022002182031514395	231
0.0002131901441719966	231
0.00020657059153031832	231
0.0002001565759567167	231
0.0001939417155265149	240
0.0001879198264737575	240
0.00018208491703838279	240
0.0001764311815044419	240
0.00017095299442342976	240
0.0001656449050169821	241
0.00016050163175336873	241
0.00015551805709238662	241
0.000150689222393424	241
0.00014601032298162923	250
0.0001414767033672742	250
0.0001370838526135582	251
0.00013282739984823985	251
0.00012870310991463342	260
0.00012470687915764174	260
0.0001208347313406328	261
0.00011708281368909703	270
0.00011344739305714942	270
0.00010992485221306096	270
0.00010651168624012551	271
0.00010320449904927862	271
0.0001	271
9.689500062613703e-5	271
9.388641146339076e-5	280
9.097123897531007e-5	280
8.814658257473112e-5	281
8.540963173770412e-5	281
8.275766320702957e-5	281
8.018803828262768e-5	290
7.769820019603893e-5	291
7.528567156644912e-5	300
7.294805193570234e-5	310
7.068301537985341e-5	311
6.848830819488149e-5	320
6.636174665426094e-5	321
6.430121483616162e-5	330
6.230466251811238e-5	331
6.037010313703756e-5	340
5.849561181263211e-5	341
5.6679323432112456e-5	350
5.49194307944356e-5	350
5.321418281213916e-5	350
5.1561882769015943e-5	351
4.9960886631885935e-5	351
4.840960141478949e-5	351
4.690648359397062e-5	360
4.5450037572076696e-5	360
4.4038814190043234e-5	360
4.267140928518562e-5	361
4.134646229406211e-5	361
4.0062654898716905e-5	361
